1,3
1,1
1,14
1,4
1,7
1,1
1,4
1,1
1,2
1,1
1,5
1,3
1,2
1,1
1,36
1,52
1,29
1,3
1,7
1,9
1,2
1,1
1,2
1,3
1,1
1,3
1,1
1,4
1,3
1,3
1,3
1,2
1,20
1,1
1,2
1,11
1,1
1,1
1,4
1,2
1,2
1,1
1,2
1,1
1,1
1,1
1,1
1,3
1,2
1,3
1,3
1,11
1,1
1,16
1,17
1,27
1,1
1,19
1,6
1,2
1,1
1,2
1,1
1,1
1,5
1,5
1,6
1,9
1,12
1,5
1,9
1,3
1,7
1,2
1,1
1,5
1,1
1,2
1,1
1,2
1,21
1,19
1,2
1,1
1,1
1,1
1,2
1,1
1,4
1,2
1,2
1,2
1,1
1,1
1,3
1,1
1,2
1,3
1,1
1,11
1,2
1,4
1,8
1,1
1,3
1,1
1,4
1,1
1,3
1,3
1,1
1,1
1,11
1,2
1,2
1,5
1,1
1,1
1,14
1,1
1,1
1,4
1,1
1,2
1,9
1,1
1,7
1,12
1,16
1,2
1,1
1,1
1,8
1,1
1,4
1,3
1,3
1,3
1,2
1,1
1,3
1,2
1,1
1,1
1,4
1,20
1,2
1,1
1,13
1,1
1,6
1,3
1,1
1,3
1,5
1,1
1,1
1,13
1,1
1,3
1,1
1,1
1,1
1,5
1,4
1,4
1,3
1,8
1,3
1,2
1,2
1,3
1,1
1,3
1,1
1,4
1,1
1,2
1,2
1,9
1,8
1,1
1,1
1,1
1,7
1,4
1,7
1,7
1,8
1,1
1,2
1,3
1,2
1,3
1,1
1,1
1,1
1,1
1,1
1,2
1,1
1,5
1,4
1,2
1,2
1,3
1,3
1,51
1,2
1,3
1,6
1,10
1,2
1,2
1,6
1,2
1,9
1,21
1,6
1,14
1,2
1,1
1,1
1,3
1,1
1,11
1,1
1,1
1,1
1,1
1,2
1,1
1,2
1,2
1,5
1,1
1,2
1,3
1,4
1,1
1,2
1,1
1,1
1,1
1,2
1,1
1,1
1,1
1,2
1,2
1,9
1,2
1,1
1,2
1,1
1,1
1,5
1,1
1,4
1,1
1,6
1,1
1,1
1,2
1,1
1,2
1,1
1,1
1,1
1,1
1,2
1,2
1,7
1,22
1,21
1,21
1,6
1,19
1,8
1,1
1,3
1,1
1,1
1,10
1,2
1,3
1,17
1,6
1,5
1,2
1,2
1,1
1,4
1,3
1,3
1,1
1,2
1,3
1,2
1,1
1,1
1,1
2,1
2,2
2,1
2,4
2,3
2,3
2,2
2,21
2,4
2,2
2,12
2,24
2,11
2,2
2,2
2,14
2,10
2,5
2,1
2,4
2,1
2,3
2,8
2,3
2,4
2,15
2,2
2,2
2,3
2,1
2,2
2,5
2,4
2,2
2,6
2,7
2,10
2,2
2,4
2,3
2,5
2,1
2,5
2,5
2,4
2,3
2,3
2,4
2,4
2,3
2,2
2,1
2,1
2,3
2,10
2,2
2,1
2,11
2,1
2,1
2,4
2,6
2,2
2,12
2,5
2,1
2,2
2,15
2,3
2,2
2,5
2,1
2,30
2,2
2,4
2,1
2,1
2,10
2,2
2,13
2,5
2,1
2,1
2,4
2,1
2,4
2,1
2,3
2,12
2,2
2,4
2,15
2,1
2,53
2,2
2,7
2,11
2,32
2,5
2,3
2,4
2,26
2,20
2,13
2,3
2,2
2,4
2,2
2,1
2,8
2,10
2,2
2,1
2,2
2,3
2,1
2,6
2,4
2,1
2,4
2,2
2,3
2,3
2,6
2,2
2,2
2,1
2,1
2,1
2,22
2,34
2,13
2,1
2,2
2,1
2,1
2,13
2,9
3,7
3,8
3,9
3,5
3,4
3,8
3,14
3,13
3,1
3,9
3,34
3,43
3,17
3,15
3,1
3,2
3,1
3,3
3,2
3,26
3,7
3,10
3,1
3,3
3,1
3,1
3,2
3,13
3,8
3,5
3,3
3,4
3,20
3,5
3,3
3,3
3,49
3,1
3,43
3,10
3,2
3,9
3,12
3,3
3,8
3,12
3,6
3,8
3,28
3,6
3,1
3,17
3,7
3,2
3,3
4,2
4,9
4,4
4,14
4,4
4,3
4,8
4,12
4,1
4,13
4,14
4,1
4,27
4,1
4,16
4,13
4,1
4,3
4,1
4,25
4,18
4,42
5,9
5,1
5,7
5,1
5,6
5,41
5,1
5,8
5,4
6,17
6,3
6,23
7,28
7,1
8,1
8,46
8,4
8,12
8,2
8,1
8,10
8,11
8,29
8,13
8,35
8,24
8,1
8,30
8,15
8,12
8,1
8,4
8,3
8,2
8,8
8,1
8,9
8,14
8,8
8,1
8,1
9,3
9,2
9,1
9,7
9,3
9,51
9,13
9,36
9,18
9,2
9,12
9,1
9,2
9,6
9,7
10,1
10,10
10,3
10,5
10,13
10,27
10,33
10,9
10,39
10,36
10,2
10,1
10,1
11,5
11,8
11,28
11,3
11,6
11,9
11,3
11,11
12,3
12,33
13,12
15,19
15,10
15,19
16,33
18,2
18,2
19,34
20,1
