1,1
1,2
1,1
1,1
1,7
1,1
1,1
1,34
1,18
1,1
1,33
1,1
1,2
1,1
1,7
1,4
1,35
1,7
1,1
1,1
1,1
1,15
1,1
1,38
1,2
1,2
1,1
1,2
1,7
1,21
1,9
1,2
1,1
1,1
1,1
1,2
1,3
1,4
1,3
1,2
1,1
1,2
1,12
1,9
1,26
1,1
1,6
1,1
1,3
1,2
1,5
1,2
1,1
1,3
1,3
1,2
1,1
1,3
1,5
1,4
1,1
1,5
1,3
1,1
1,1
1,4
1,28
1,34
1,2
1,1
1,31
1,85
1,19
1,39
1,22
1,7
1,2
1,4
1,5
1,2
1,2
1,14
1,49
1,9
1,7
1,5
1,4
1,5
1,3
1,8
1,4
1,4
1,5
1,477
1,3
1,8
1,5
1,1
1,1
1,3
1,1
1,7
1,4
1,12
1,4
1,5
1,3
1,5
1,2
1,7
1,1
1,6
1,4
1,2
1,4
1,3
1,89
1,7
1,1
1,2
1,2
1,4
1,11
1,6
1,13
1,2
1,7
1,4
1,6
1,5
1,10
1,3
1,2
1,1
1,8
1,3
1,14
1,7
1,1
1,6
1,7
1,9
1,17
1,1
1,1
1,2
1,1
1,4
1,2
1,4
1,4
1,5
1,4
1,7
1,5
1,14
1,12
1,7
1,39
1,3
1,9
1,5
1,8
1,2
1,10
1,6
1,63
1,4
1,30
1,2
1,14
1,13
1,5
1,6
1,28
1,15
1,1
1,55
1,4
1,11
1,2
1,11
1,3
1,4
1,16
1,3
1,9
1,3
1,3
1,2
1,1
1,1
1,3
1,2
1,29
1,6
1,2
1,2
1,4
1,6
1,6
1,5
1,3
1,2
1,10
1,6
1,9
1,6
1,6
1,8
1,30
1,8
1,5
1,6
1,3
1,24
1,5
1,1
1,8
1,3
1,7
1,1
1,3
1,28
1,9
1,7
1,27
1,3
1,10
1,6
1,5
1,7
1,1
1,14
1,14
1,5
1,4
1,10
1,2
1,13
1,4
1,4
1,2
1,7
1,13
1,20
1,3
1,5
1,13
1,2
1,3
1,5
1,2
1,2
1,2
1,1
1,16
1,4
1,3
1,1
1,1
1,19
1,1
1,2
1,8
1,10
1,7
1,4
1,1
1,3
1,4
1,7
1,2
1,3
1,2
1,1
1,6
1,5
1,7
1,4
1,1
1,2
1,3
1,8
1,4
1,1
1,4
1,2
1,3
1,2
1,16
1,7
1,14
1,2
1,7
1,7
1,6
1,7
1,2
1,6
1,67
1,5
1,5
1,2
1,11
1,2
1,2
1,1
1,4
1,4
1,3
1,1
1,2
1,5
1,5
1,2
1,9
1,8
1,2
1,2
1,2
1,7
1,22
1,5
1,5
1,1
1,3
1,1
1,9
1,2
1,2
1,4
1,3
1,2
1,7
1,3
1,3
1,3
1,3
1,5
1,1
1,6
1,4
1,8
1,4
1,5
1,11
1,1
1,3
1,3
1,12
1,8
1,1
1,4
1,10
1,7
1,16
1,11
1,1
1,8
1,1
1,27
1,5
1,1
1,20
1,27
1,19
1,11
1,1
1,2
1,2
1,1
1,1
1,1
1,3
1,1
1,5
1,1
1,10
1,4
1,1
1,2
1,12
1,2
1,4
1,3
1,2
1,2
1,2
1,24
1,2
1,18
1,47
1,8
1,4
1,19
1,3
1,1
1,3
1,4
1,3
1,4
1,3
1,90
1,5
1,3
1,26
1,3
1,12
1,2
1,15
1,3
1,176
1,7
1,3
1,4
1,1
1,5
1,4
1,5
1,2
1,4
1,6
1,25
1,4
1,41
1,4
1,7
1,3
1,1
1,10
1,10
1,91
1,1
1,7
1,1
1,3
1,3
1,2
1,8
1,82
1,2
1,20
1,6
1,14
1,2
1,1
1,2
1,2
1,4
1,3
1,3
1,1
1,2
1,2
1,1
1,3
1,1
1,1
1,2
1,2
1,2
1,1
1,4
1,1
1,1
1,2
1,1
1,1
1,1
1,1
1,2
1,2
1,2
1,3
1,2
1,2
1,4
1,9
1,3
1,3
1,1
1,1
1,2
1,2
1,1
1,5
1,3
1,4
1,3
1,4
1,6
1,1
1,2
1,2
1,1
1,1
1,1
1,2
1,11
1,2
1,4
1,1
1,2
1,2
1,6
1,2
1,3
1,4
1,1
1,6
1,5
1,4
1,4
1,13
1,5
1,2
2,44
2,3
2,39
2,3
2,13
2,38
2,4
2,6
2,4
2,6
2,25
2,11
2,3
2,9
2,8
2,9
2,2
2,2
2,16
2,1
2,14
2,5
2,4
2,10
2,30
2,3
2,23
2,27
2,4
2,4
2,15
2,21
2,10
2,7
2,14
2,10
2,1
2,28
2,3
2,3
2,4
2,9
2,34
2,28
2,36
2,61
2,3
2,6
2,21
2,11
2,7
2,23
2,22
2,1
2,9
2,9
2,10
2,44
2,23
2,24
2,19
2,21
2,1
2,7
2,3
2,9
2,26
2,1
2,8
2,2
2,3
2,6
2,55
2,4
2,22
2,27
2,3
2,3
2,2
2,1
2,7
2,4
2,5
2,3
2,4
2,1
2,123
2,11
2,10
2,5
2,24
2,5
2,9
2,5
2,23
2,17
2,17
2,29
2,22
2,13
2,43
2,14
2,3
2,10
2,22
2,4
2,8
2,10
2,5
2,14
2,7
2,7
2,2
2,1
2,18
2,8
2,3
2,5
2,12
2,3
2,1
2,21
2,10
2,15
2,7
2,2
2,3
2,3
2,1
2,4
2,4
2,50
2,10
2,5
2,8
2,5
2,1
2,4
2,13
2,18
2,25
2,26
2,5
2,3
2,11
2,12
2,1
2,10
2,4
2,6
2,4
2,15
2,3
2,5
2,22
2,6
2,13
2,116
2,13
2,23
2,10
2,35
2,59
2,2
2,35
2,2
2,2
2,4
2,12
2,2
2,11
2,23
2,11
2,4
2,12
2,13
2,4
2,33
2,2
2,4
2,6
2,13
2,13
2,4
2,2
2,10
2,4
2,1
2,4
2,8
2,7
2,23
2,3
2,3
2,3
2,1
2,7
2,1
2,5
2,2
2,11
2,7
2,5
2,6
2,28
2,5
2,2
2,9
2,4
2,8
2,4
2,2
2,1
2,2
2,19
2,12
2,6
2,4
2,4
2,7
2,1
2,16
2,7
2,2
2,34
2,3
2,8
2,12
2,56
2,3
2,13
2,6
2,19
2,4
2,3
2,3
2,20
2,1
2,3
2,3
2,4
2,2
2,4
2,2
2,6
2,1
2,3
2,48
2,1
2,18
2,28
2,3
2,2
2,4
2,13
2,3
2,51
2,4
2,3
2,1
2,1
2,5
2,4
2,4
2,1
2,16
2,3
2,5
2,6
2,2
2,33
2,12
2,8
2,4
2,20
2,5
2,2
2,3
2,2
2,1
2,1
2,1
2,2
2,1
2,3
2,5
2,25
2,13
2,3
2,6
2,50
2,4
2,4
2,9
2,1
2,1
2,6
2,4
2,2
2,24
2,6
2,16
2,7
2,4
2,2
2,6
2,3
2,32
2,10
2,7
2,44
2,2
2,8
2,9
2,16
2,10
2,1
3,70
3,50
3,23
3,28
3,13
3,6
3,6
3,7
3,4
3,17
3,13
3,5
3,13
3,5
3,3
3,13
3,80
3,44
3,30
3,22
3,76
3,15
3,12
3,20
3,2
3,10
3,25
3,1
3,24
3,4
3,4
3,19
3,14
3,206
3,5
3,6
3,12
3,19
3,1
3,11
3,5
3,1
3,3
3,28
3,7
3,12
3,10
3,24
3,11
3,47
3,29
3,15
3,69
3,9
3,19
3,139
3,14
3,29
3,18
3,19
3,4
3,43
3,6
3,6
3,21
3,47
3,24
3,9
3,47
3,16
3,2
3,57
3,5
3,30
3,37
3,26
3,18
3,3
3,21
3,4
3,5
3,7
3,2
3,59
3,10
3,9
3,20
3,6
3,18
3,4
3,2
3,1
3,16
3,13
3,6
3,21
3,21
3,1
3,6
3,7
3,3
3,6
3,24
3,14
3,20
3,11
3,8
3,12
3,14
3,9
3,4
3,15
3,91
3,49
3,15
3,7
3,9
3,11
3,6
3,7
3,47
3,26
3,28
3,15
3,25
3,13
3,3
3,24
3,1
3,2
3,48
3,26
3,27
3,6
3,11
3,34
3,19
3,26
3,31
3,8
3,39
3,1
3,6
3,4
3,2
3,5
3,15
3,2
3,3
3,13
3,7
3,7
3,1
3,15
3,13
3,45
3,2
3,114
3,6
3,1
3,13
3,15
3,6
3,11
3,137
3,15
3,6
3,12
3,5
3,3
3,3
3,15
3,9
3,23
3,7
3,3
3,25
3,33
3,4
3,42
3,6
3,6
3,2
3,17
3,1
3,5
3,28
3,1
3,16
3,5
3,7
3,54
3,2
3,16
3,1
3,28
3,24
3,6
3,14
3,45
3,45
3,70
3,11
3,18
3,8
3,18
3,10
3,51
3,11
3,5
3,31
3,6
3,7
3,16
3,13
3,18
3,36
3,17
3,5
3,6
3,1
3,4
3,5
3,5
3,22
3,12
3,77
3,46
3,101
3,29
3,43
3,11
3,19
3,25
3,28
3,50
3,12
3,3
3,62
3,56
4,18
4,13
4,25
4,60
4,2
4,8
4,15
4,60
4,21
4,37
4,18
4,10
4,4
4,10
4,18
4,14
4,75
4,16
4,23
4,59
4,28
4,20
4,33
4,8
4,77
4,2
4,64
4,74
4,84
4,17
4,73
4,60
4,10
4,3
4,8
4,4
4,2
4,34
4,30
4,18
4,12
4,25
4,10
4,32
4,21
4,14
4,20
4,23
4,7
4,21
4,29
4,5
4,10
4,12
4,6
4,11
4,8
4,87
4,53
4,69
4,16
4,10
4,14
4,15
4,25
4,12
4,23
4,19
4,20
4,2
4,28
4,23
4,7
4,7
4,39
4,1
4,38
4,14
4,47
4,8
4,12
4,6
4,1
4,12
4,38
4,9
4,42
4,29
4,2
4,36
4,12
4,10
4,8
4,34
4,40
4,23
4,19
4,14
4,10
4,30
4,19
4,3
4,4
4,5
4,13
4,13
4,8
4,16
4,27
4,27
4,47
4,25
4,15
4,1
4,4
4,30
4,28
4,7
4,37
4,6
4,6
4,4
4,4
4,13
4,14
4,16
4,11
4,10
4,2
4,7
4,13
4,32
4,2
4,4
4,30
4,65
4,17
4,26
4,26
4,12
4,14
4,2
4,5
4,14
4,80
4,32
4,13
4,45
4,41
4,18
4,4
4,12
4,42
4,38
4,20
4,71
4,15
4,22
4,14
4,6
4,48
4,82
4,20
4,17
4,32
4,22
4,16
4,38
4,7
4,66
4,17
4,4
4,2
5,32
5,19
5,2
5,14
5,10
5,8
5,18
5,11
5,53
5,54
5,103
5,2
5,8
5,43
5,12
5,16
5,81
5,7
5,8
5,12
5,3
5,6
5,36
5,24
5,111
5,1
5,34
5,28
5,104
5,48
5,21
5,97
5,50
5,32
5,30
5,22
5,28
5,18
5,22
5,7
5,184
5,100
5,33
5,26
5,77
5,10
5,4
5,16
5,21
5,21
5,62
5,12
5,35
5,7
5,22
5,47
5,19
5,3
5,10
5,106
5,25
5,57
5,11
5,23
5,2
5,6
5,4
5,29
5,19
5,10
5,11
5,9
5,112
5,72
5,3
5,26
5,25
5,27
5,9
5,102
5,42
5,112
5,45
5,10
5,25
5,7
5,19
5,8
5,13
5,14
5,32
5,34
5,18
5,40
5,6
5,9
5,117
5,66
5,8
5,38
5,15
5,17
5,8
5,47
5,24
5,8
5,11
5,12
5,8
5,78
5,6
5,49
5,42
5,4
5,26
5,47
5,65
5,5
5,11
5,19
5,56
5,17
5,43
5,14
5,31
5,24
5,10
5,34
5,11
5,47
5,39
5,42
5,27
5,17
5,17
5,3
5,32
5,24
5,12
5,13
5,14
5,15
5,6
5,42
5,66
5,26
5,2
5,4
5,95
5,18
5,172
5,2
6,8
6,62
6,15
6,97
6,82
6,5
6,6
6,29
6,14
6,21
6,36
6,35
6,29
6,54
6,43
6,27
6,9
6,1
6,22
6,7
6,34
6,7
6,29
6,24
6,23
6,27
6,16
6,34
6,9
6,15
6,15
6,26
6,39
6,25
6,11
6,99
6,62
6,25
6,24
6,9
6,99
6,34
6,40
6,128
6,7
6,27
6,16
6,35
6,26
6,54
6,52
6,41
6,7
6,31
6,10
6,44
6,37
6,17
6,34
6,109
6,65
6,11
6,19
6,20
6,61
6,19
6,44
6,26
6,14
6,29
6,3
6,11
6,14
6,61
6,27
6,8
6,30
6,26
6,97
6,36
6,62
6,68
6,81
6,29
6,31
6,11
6,21
6,14
6,20
6,32
6,30
6,21
6,48
6,25
6,15
6,17
6,28
6,15
6,33
6,2
6,15
6,15
6,22
6,64
6,39
6,42
6,12
6,15
6,41
6,6
7,74
7,109
7,125
7,22
7,9
7,14
7,30
7,40
7,8
7,17
7,31
7,30
7,22
7,82
7,73
7,27
7,15
7,100
7,55
7,9
7,102
7,41
7,52
7,50
7,14
7,11
7,42
7,21
7,77
7,8
7,9
7,33
7,38
7,40
7,22
7,40
7,25
7,16
7,38
7,38
7,124
7,37
7,23
7,45
7,82
7,20
7,20
7,46
7,38
7,21
7,21
7,11
7,9
7,7
7,43
7,18
7,51
7,33
7,8
7,10
7,32
7,18
7,23
7,5
7,33
7,29
7,114
7,10
7,80
7,31
7,13
7,31
7,28
7,79
7,5
7,19
7,11
7,32
7,36
7,13
7,26
7,14
7,17
7,52
7,50
7,43
7,79
7,48
7,9
7,45
7,10
7,19
7,38
8,16
8,89
8,133
8,236
8,32
8,74
8,51
8,12
8,20
8,26
8,38
8,25
8,12
8,30
8,20
8,24
8,47
8,138
8,41
8,19
8,13
8,8
8,23
8,7
8,20
8,12
8,21
8,76
8,20
8,38
8,33
8,25
8,44
8,31
8,13
